상품ID,브랜드,순위,분류,상품명,할인율,할인가,총용량(g),단위가격(100g),리뷰수,평균별점,긍정리뷰비율,부정리뷰비율,품질언급비율,가성비언급비율,배송언급비율,저평점비율,최근 30일 리뷰비율,품질(긍정),품질(부정),구성/가성비(긍정),구성/가성비(부정),배송(긍정),배송(부정)
2123555082,곰곰,61,정육,"곰곰 한돈 안심 장조림용 (냉장), 500g, 1개",45.0,9280,500,1856,6062.0,4.75,0.77,0.23,0.97,0.68,0.6,0.2,0.03,맛있음,품질,가성비,가성비,배송 빠름,배송
7837189685,곰곰,62,정육,"곰곰 한돈 항정살 (냉장), 300g, 1팩",10.0,17990,300,5997,509.0,4.77,0.72,0.28,0.94,0.6,0.49,0.22,0.03,맛있음,맛,맛있음,가격대비 양 적음,배송 빠름,배송
7825533410,곰곰,63,정육,곰곰 THE 신선한 한돈 삼겹살 구이용 (냉장),19.0,11990,500,2398,5258.0,4.61,0.44,0.56,0.96,0.53,0.47,0.54,0.0,맛있음,품질,가성비 좋음,가성비,배송 빠름,배송
8519725404,곰곰,64,정육,"곰곰 못난이 한입 삼겹살 (냉동), 1개, 800g",30.0,11150,800,1394,2078.0,4.4,0.41,0.59,0.96,0.51,0.43,0.5,0.05,맛있음,질김,가성비 좋음,가성비,배송 빠름,배송
1232707733,곰곰,65,정육,"곰곰 호주산 소고기 부채살 구이용 (냉장), 300g, 1개",9.0,13140,300,4380,45992.0,4.56,0.42,0.58,0.98,0.58,0.67,0.53,0.01,맛있음,냄새,가성비 좋음,가격,배송 빠름,배송
6339708950,곰곰,66,정육,"곰곰 앞다리살 소불고기용 (냉동), 350g, 2개입",2.0,17950,700,2564,5437.0,4.65,0.45,0.55,0.98,0.57,0.53,0.46,0.03,맛있음,질김,가성비 좋음,가성비,배송 빠름,배송
2348843508,곰곰,67,정육,곰곰 호주산 소고기 앞다리살 불고기용 (냉장),18.0,15460,500,3092,6641.0,4.6,0.46,0.54,0.99,0.59,0.55,0.52,0.02,신선함,질김,가성비,가성비,배송 빠름,배송
6067646699,곰곰,68,정육,"곰곰 한우 1등급 국거리용 (냉장), 300g, 1개",55.0,11470,300,3823,2250.0,4.6,0.54,0.46,0.97,0.52,0.48,0.39,0.02,맛있음,질김,가성비,가성비,배송 빠름,배송
6796280742,곰곰,69,정육,"곰곰 1등급 한우 얇은 불고기용 (냉장), 300g, 1팩",33.0,11900,300,3967,1467.0,4.49,0.49,0.51,0.98,0.48,0.42,0.42,0.02,맛있음,질김,가성비 좋음,가성비없음,배송 빠름,배송
7953668145,곰곰,70,정육,"곰곰 돌돌말이 대패 목심 (냉동), 400g, 1개",32.0,5390,400,1348,5069.0,4.67,0.42,0.58,0.98,0.57,0.57,0.52,0.01,맛있음,냄새,가성비 좋음,가성비,배송 빠름,배송
6067646696,곰곰,71,정육,곰곰 한우 1+등급 불고기용 (냉장),57.0,10970,300,3657,649.0,4.2,0.37,0.63,0.98,0.4,0.31,0.6,0.11,신선함,질김,가성비,맛없음,배송,배송
8535277432,곰곰,72,정육,"곰곰 무항생제 얇은 목심 구이용 (냉장), 1개, 500g",30.0,13190,500,2638,583.0,4.76,0.74,0.26,0.99,0.67,0.63,0.18,0.07,맛있음,품질,가성비,가성비,배송 빠름,배송
8036836931,곰곰,77,정육,"곰곰 얇은피 고기 만두 (냉동), 400g, 1개",39.0,4200,400,1050,2782.0,4.77,0.82,0.18,0.97,0.84,0.71,0.12,0.04,맛있음,맛,가성비,가성비,배송 빠름,배송
8694805445,곰곰,88,정육,"곰곰 무항생제 인증 오리 슬라이스, 1개, 1kg",25.0,17310,1000,1731,263.0,4.61,0.75,0.25,0.95,0.73,0.39,0.12,0.04,신선함,맛없음,맛있음,가성비없음,배송,배송
6413366616,곰곰,89,정육,"곰곰 오리 정육 슬라이스 (냉장), 1kg, 2개",17.0,41220,2000,2061,3615.0,4.6,0.59,0.41,0.96,0.61,0.56,0.31,0.0,맛있음,질김,가성비,가성비,배송 빠름,배송
8401533310,곰곰,93,정육,"곰곰 한입 떡갈비 (냉동), 320g, 4개",0.0,16890,1280,1320,1045.0,4.79,0.86,0.14,0.96,0.71,0.61,0.09,0.01,맛있음,냄새,가성비,가격,배송 빠름,배송
8510833152,곰곰,94,정육,"곰곰 닭다리 (냉장), 4개, 600g",25.0,34260,2399,1428,492.0,4.81,0.86,0.14,0.96,0.71,0.57,0.09,0.05,신선함,냄새,맛있음,냄새,배송 빠름,배송
6590899623,곰곰,95,정육,"곰곰 1등급 닭 볶음탕용 (냉장), 1kg, 3개",23.0,23270,2999,776,5727.0,4.76,0.55,0.45,0.94,0.56,0.64,0.36,0.01,신선함,냄새,가성비,가성비,배송 빠름,배송
6590899296,곰곰,97,정육,"곰곰 1등급 닭가슴살 (냉장), 1kg, 1개",15.0,11880,1000,1188,4155.0,4.78,0.77,0.23,0.95,0.74,0.71,0.15,0.0,신선함,신선도,가성비 좋음,가성비,배송 빠름,배송
8209188587,곰곰,1,가공육,"곰곰 온가족 비엔나 소시지, 500g, 1개",0.0,2620,504,520,7878.0,4.45,0.4,0.6,0.96,0.58,0.44,0.54,0.08,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
5890610169,곰곰,2,가공육,"곰곰 칼집 비엔나 소시지, 1kg, 1개",0.0,6000,1000,600,44636.0,4.47,0.39,0.61,0.95,0.69,0.54,0.54,0.03,맛,맛없음,가성비,가성비,배송 빠름,배송
8401027417,곰곰,3,가공육,"곰곰 뚝배기 불고기 (냉동), 400g, 3개",19.0,11220,1200,935,6541.0,4.47,0.44,0.56,0.95,0.6,0.53,0.51,0.11,맛있음,질김,가성비 좋음,가성비,배송 빠름,배송
1271810164,곰곰,4,가공육,"곰곰 납작한 떡갈비 (냉동), 1kg, 1개",0.0,11440,1000,1144,110910.0,4.72,0.44,0.56,0.98,0.49,0.51,0.56,0.0,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
5532221550,곰곰,5,가공육,"곰곰 고추장 제육 불고기 (냉장), 1kg, 1개",0.0,12900,1000,1290,39918.0,4.74,0.43,0.57,0.98,0.51,0.49,0.53,0.01,맛있음,냄새,가성비 좋음,가성비,배송 빠름,배송
7151749944,곰곰,6,가공육,"곰곰 매일매일 담백한 베이컨, 1kg, 1개",0.0,15170,998,1520,12504.0,4.75,0.46,0.54,0.92,0.6,0.55,0.47,0.01,담백함,맛없음,가성비 좋음,가성비,배송 빠름,배송
1104348748,곰곰,7,가공육,"곰곰 양념 소불고기 (냉장), 500g, 1개",21.0,10990,500,2198,128036.0,4.68,0.41,0.59,0.96,0.54,0.56,0.56,0.01,맛있음,품질,가성비 좋음,가성비,배송 빠름,배송
5057092117,곰곰,10,가공육,"곰곰 매일매일 치킨너겟, 1kg, 1개",0.0,7250,1000,725,32887.0,4.74,0.43,0.57,0.96,0.54,0.48,0.54,0.02,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
1608824364,곰곰,11,가공육,"곰곰 바삭 한입 동그랑땡 (냉동), 850g, 1개",0.0,6560,850,772,44626.0,4.68,0.4,0.6,0.97,0.59,0.46,0.55,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
5492982057,곰곰,12,가공육,곰곰 저염 훈제 닭가슴살 (냉동),14.0,17000,1000,1700,20424.0,4.74,0.44,0.56,0.96,0.54,0.51,0.51,0.03,맛,맛없음,가성비,가성비,배송 빠름,배송
1465326735,곰곰,13,가공육,"곰곰 한돈 제육 볶음, 800g, 1개",0.0,9900,800,1238,62246.0,4.72,0.4,0.6,0.98,0.5,0.51,0.56,0.01,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
7991699241,곰곰,14,가공육,"곰곰 오븐구이 닭다리살 (냉동), 300g, 1개",31.0,6770,300,2257,3023.0,4.72,0.62,0.38,0.92,0.67,0.6,0.3,0.07,맛있음,맛,가성비 좋음,맛,배송 빠름,배송
6354913703,곰곰,15,가공육,"곰곰 쫄깃한 통편육 (냉장), 250g, 2개",0.0,8710,500,1742,12192.0,4.7,0.47,0.53,0.96,0.54,0.5,0.52,0.04,맛있음,품질,가성비 좋음,가성비,배송 빠름,배송
7062937244,곰곰,16,가공육,"곰곰 버팔로윙봉, 700g, 1개",0.0,10980,700,1569,5351.0,4.74,0.55,0.45,0.93,0.62,0.57,0.39,0.04,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
8700337325,곰곰,17,가공육,곰곰 닭가슴살 블랙페퍼,29.0,8670,510,1700,599.0,4.82,0.85,0.15,0.9,0.72,0.53,0.04,0.2,맛있음,맛 보통,가성비,가성비,배송,배송
7258298377,곰곰,18,가공육,"곰곰 바삭한 순살돈까스 (냉동), 500g, 1개",0.0,5590,500,1118,3536.0,4.61,0.5,0.5,0.99,0.73,0.62,0.42,0.04,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
7757826265,곰곰,19,가공육,"곰곰 훈제 막창 (냉동), 500g, 1개",33.0,11310,500,2262,5444.0,4.75,0.57,0.43,0.95,0.63,0.55,0.32,0.05,맛있음,맛,가성비,간편함보통,배송 빠름,배송
9019176614,곰곰,20,가공육,"곰곰 닭가슴살 소시지, 30g, 24개",18.0,7990,720,1110,226.0,4.7,0.76,0.24,0.89,0.44,0.37,0.11,0.42,맛있음,맛,가성비,가성비,배송 빠름,배송
7619661074,곰곰,21,가공육,곰곰 닭가슴살 큐브 매콤청양 (냉동),30.0,8990,500,1798,4139.0,4.74,0.62,0.38,0.95,0.72,0.63,0.27,0.03,맛있음,맛,가성비,가성비,배송 빠름,배송
8326648015,곰곰,23,가공육,"곰곰 훈제오리 슬라이스 (냉장), 150g, 1개",29.0,4240,150,2827,2084.0,4.77,0.78,0.22,0.97,0.74,0.62,0.13,0.06,맛있음,신선도,가성비,맛,배송 빠름,배송
8732969557,곰곰,25,가공육,"곰곰 바삭한 치킨텐더 (냉동), 1kg, 1개",0.0,10900,1000,1090,601.0,4.79,0.73,0.27,0.97,0.61,0.5,0.19,0.12,맛있음,맛없음,가성비,가성비,배송 빠름,배송
8194712056,곰곰,26,가공육,"곰곰 온가족 베이컨 (냉동), 1kg, 1개",0.0,14000,1000,1400,2937.0,4.77,0.68,0.32,0.94,0.79,0.73,0.25,0.1,맛 좋음,맛,가성비 좋음,가성비,배송 빠름,배송
8538614999,곰곰,28,가공육,곰곰 대창곱창 모듬구이 세트 (냉동),21.0,14880,550,2705,1482.0,4.79,0.82,0.18,0.95,0.82,0.79,0.11,0.07,맛있음,신선도,가성비 좋음,맛,배송 빠름,배송
2212815064,곰곰,29,가공육,"곰곰 훈제오리 슬라이스 (냉장), 180g, 3개입",35.0,12240,540,2267,9254.0,4.76,0.54,0.46,0.96,0.59,0.55,0.4,0.02,맛있음,품질,가성비,가성비,배송,배송
8593580052,곰곰,30,가공육,"곰곰 한돈 80% 한입 떡갈비 (냉동), 510g, 1개",0.0,6390,510,1253,492.0,4.75,0.82,0.18,0.96,0.82,0.64,0.12,0.21,맛있음,맛,가성비 좋음,간편함보통,배송,리뷰
8880062908,곰곰,31,가공육,"곰곰 바사삭 닭껍질 튀김 (냉동), 1kg, 1개",0.0,9320,1000,932,454.0,4.49,0.46,0.54,0.97,0.51,0.48,0.33,0.11,맛있음,맛,가성비,가성비,배송,배송
5200395311,곰곰,32,가공육,"곰곰 언양식 소불고기 (냉장), 1kg, 1개",27.0,15990,1000,1599,6206.0,4.55,0.49,0.51,0.97,0.62,0.52,0.44,0.02,맛있음,맛,가성비,가성비,배송 빠름,배송
1608824291,곰곰,33,가공육,"곰곰 에어프라이어 통등심 돈까스 (냉동), 450g, 1개",0.0,7340,450,1631,14353.0,4.72,0.45,0.55,0.96,0.56,0.48,0.53,0.02,맛있음,맛없음,가성비,가성비,배송 빠름,배송
1608824338,곰곰,35,가공육,"곰곰 고기산적 (냉동), 1kg, 1개",0.0,6410,1000,641,13220.0,4.58,0.45,0.55,0.97,0.61,0.54,0.52,0.02,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
5200395195,곰곰,36,가공육,"곰곰 양념 소 LA 갈비 (냉장), 1kg, 1개",0.0,32900,1000,3290,14939.0,4.33,0.44,0.56,0.99,0.7,0.67,0.52,0.02,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
1608824442,곰곰,37,가공육,"곰곰 에어프라이어 모짜렐라 등심 돈까스 (냉동), 450g, 1개",0.0,8190,450,1820,16132.0,4.72,0.49,0.51,0.97,0.69,0.64,0.53,0.02,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
7727957622,곰곰,39,가공육,"곰곰 토네이도 칼집 소시지 (냉동), 840g, 1개",0.0,10960,843,1300,1121.0,4.83,0.8,0.2,0.96,0.67,0.55,0.11,0.1,맛있음,맛,가성비,가격,배송 빠름,배송
295631586,곰곰,40,가공육,"곰곰 직화무뼈닭발 (냉동), 160g, 2개",39.0,11910,320,3722,8099.0,4.51,0.48,0.52,0.96,0.6,0.53,0.48,0.02,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
8700337339,곰곰,41,가공육,곰곰 닭가슴살 오븐 통살구이,31.0,10680,600,1780,929.0,4.79,0.89,0.11,0.95,0.69,0.47,0.04,0.12,맛있음,맛,신선함,가격,배송,배송
334334036,곰곰,44,가공육,"곰곰 훈제 프랑크 닭가슴살 소시지 (냉동), 100g, 8개",45.0,14140,800,1768,22676.0,4.73,0.45,0.55,0.95,0.54,0.52,0.5,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
8562271596,곰곰,45,가공육,곰곰 직화 한입 닭가슴살 블랙페퍼 (냉동),48.0,15290,1000,1529,123.0,4.78,0.83,0.17,0.9,0.71,0.69,0.1,0.07,맛있음,맛,가성비,가성비,배송 빠름,배송
8880062910,곰곰,46,가공육,"곰곰 수제 치킨까스 (냉동), 1kg, 1개",0.0,8890,1000,889,516.0,4.75,0.77,0.23,0.98,0.74,0.63,0.14,0.17,맛있음,맛,가성비,가성비,배송 빠름,배송
8190171389,곰곰,47,가공육,"곰곰 수제등심돈까스 (냉동), 2kg, 1개",0.0,25750,1999,1288,663.0,4.79,0.7,0.3,0.95,0.68,0.52,0.2,0.04,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
8329444193,곰곰,51,가공육,"곰곰 한우대창 세트 (냉동) (대창양념육 300g + 소스 100g), 400g, 1세트",25.0,14900,400,3725,769.0,4.65,0.72,0.28,0.88,0.67,0.53,0.11,0.07,맛있음,맛,가성비,맛,배송 빠름,배송
6173326101,곰곰,52,가공육,"곰곰 닭다리 순살치킨가라아게, 1kg, 1개",0.0,14900,1000,1490,12330.0,4.72,0.46,0.54,0.97,0.59,0.52,0.51,0.01,맛있음,맛없음,가성비,가성비,배송 빠름,배송
8190171416,곰곰,53,가공육,"곰곰 미니돈까스, 400g, 1개",0.0,4820,400,1205,1385.0,4.62,0.66,0.33,0.94,0.65,0.55,0.24,0.03,맛있음,맛,가성비,가성비,배송,배송
6439623695,곰곰,54,가공육,"곰곰 핫크리스피치킨, 550g, 1개",0.0,6150,550,1118,2380.0,4.55,0.49,0.51,0.98,0.63,0.55,0.43,0.01,맛있음,맛,가성비,가성비,배송 빠름,배송
6636970602,곰곰,56,가공육,곰곰 닭가슴살볼 치즈불닭,17.0,1890,100,1890,2938.0,4.67,0.64,0.36,0.97,0.69,0.65,0.29,0.02,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
334334244,곰곰,57,가공육,"곰곰 오리지날 닭가슴살 소시지 (냉동), 100g, 6개",31.0,8890,600,1482,5630.0,4.73,0.56,0.44,0.97,0.65,0.58,0.41,0.01,맛있음,맛없음,가성비,가격,배송 빠름,배송
6624914607,곰곰,58,가공육,"곰곰 닭가슴살 비엔나 소시지, 1kg, 1개",0.0,12220,1002,1220,1972.0,4.73,0.74,0.26,0.97,0.76,0.63,0.16,0.0,맛있음,맛,가성비,가성비,배송,배송
5530959037,곰곰,59,가공육,"곰곰 언양식 돈불고기 (냉장), 1kg, 1개",24.0,9770,1000,977,2920.0,4.5,0.58,0.42,0.98,0.59,0.51,0.34,0.01,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
8190171407,곰곰,61,가공육,"곰곰 수제등심돈까스 (냉동), 1.3kg, 1개",0.0,17090,1300,1315,257.0,4.57,0.61,0.37,0.93,0.63,0.46,0.24,0.02,맛있음,냄새,가성비 좋음,가성비,배송 빠름,배송
7141829693,곰곰,62,가공육,"곰곰 시그니처 바베큐 폭립, 450g, 1개",0.0,12370,450,2749,1729.0,4.74,0.79,0.21,0.97,0.77,0.69,0.13,0.03,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
7121256737,곰곰,63,가공육,"곰곰 한돈 양념 불고기 (냉장), 600g, 1개",0.0,7670,600,1278,1787.0,4.77,0.82,0.18,0.96,0.77,0.7,0.1,0.03,맛있음,맛,가성비,맛,배송 빠름,배송
8034374923,곰곰,64,가공육,"곰곰 한돈 고추장 제육볶음, 600g, 1개",9.0,9980,600,1663,1491.0,4.73,0.77,0.23,0.97,0.72,0.56,0.14,0.05,맛있음,신선도,가성비,맛,배송,배송
9200808097,곰곰,65,가공육,곰곰 한입 닭안심 블랙페퍼 (냉동),26.0,9430,800,1179,34.0,4.64,0.83,0.17,0.94,0.67,0.56,0.06,0.33,맛있음,신선,가성비,가성비,맛있음,배송
6614591495,곰곰,66,가공육,"곰곰 에어프라이어용 통가슴살 치킨 커틀렛(냉동), 400g, 1개",0.0,5060,400,1265,1503.0,4.76,0.81,0.18,0.96,0.74,0.65,0.12,0.02,맛있음,맛없음,가성비,가성비,배송 빠름,배송
186246389,곰곰,67,가공육,"곰곰 왕돈까스 330g + 소스 150g (냉동), 480g, 2세트",0.0,12080,960,1258,12779.0,4.69,0.5,0.5,0.98,0.66,0.68,0.5,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
1296924396,곰곰,69,가공육,"곰곰 한입 떡갈비 (냉동), 900g, 1개",0.0,12490,900,1388,25328.0,4.73,0.44,0.56,0.96,0.57,0.5,0.54,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
2348843569,곰곰,70,가공육,"곰곰 한돈 간장 양념 불고기, 1kg, 1개",36.0,13350,1000,1335,4823.0,4.6,0.44,0.56,0.98,0.56,0.47,0.42,0.01,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
1915787839,곰곰,72,가공육,"곰곰 칼집 돼지 왕구이 (냉장), 1kg, 1개",28.0,14990,1000,1499,3942.0,4.62,0.49,0.51,0.99,0.63,0.55,0.46,0.01,맛있음,맛,가성비,가성비,배송 빠름,배송
8524568503,곰곰,78,가공육,"곰곰 순살 소이허니치킨 (냉동), 375g, 5개",0.0,27340,1875,1458,103.0,4.6,0.68,0.32,0.95,0.79,0.58,0.21,0.0,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
1271064981,곰곰,1,달걀,"곰곰 무항생제 신선한 대란, 30구, 1개",0.0,8370,3000,279,465197.0,4.76,0.92,0.08,0.96,0.87,0.86,0.09,0.41,신선함,품질불량,가성비,가성비,배송,배송
1271113288,곰곰,2,달걀,"곰곰 무항생제 신선한 특란, 30구, 1개",0.0,9270,3000,309,331906.0,4.75,0.91,0.09,0.96,0.87,0.84,0.05,0.15,신선함,신선도,가성비,가성비,배송 빠름,배송
7311127161,곰곰,3,달걀,곰곰 무항생제 신선한 왕란 30구,0.0,9970,3003,332,78397.0,4.76,0.9,0.1,0.94,0.88,0.86,0.06,0.15,신선함,크기,가성비,가성비,배송 빠름,배송
7704535816,곰곰,5,달걀,곰곰 신선한 대란,0.0,3790,1000,379,8664.0,4.82,0.71,0.29,0.96,0.75,0.79,0.24,0.12,신선함,신선도,가성비,가성비,배송 빠름,배송
6512226336,곰곰,6,달걀,"곰곰 1+등급 무항생제 특란, 10구, 1개",0.0,4180,1000,418,66786.0,4.8,0.51,0.49,0.95,0.61,0.75,0.45,0.03,신선함,신선도,가성비,가성비,배송 빠름,배송
8635313476,곰곰,8,달걀,곰곰 무항생제 자연방사 유정란,0.0,16990,3002,566,9510.0,4.71,0.51,0.49,0.96,0.59,0.7,0.49,0.11,신선함,신선도,가성비,가격,배송 빠름,배송
6512226338,곰곰,10,달걀,곰곰 1+등급 무항생제 대란,0.0,3990,1000,399,40308.0,4.79,0.5,0.5,0.93,0.53,0.6,0.48,0.03,신선함,신선도,가성비,가성비,배송,배송
1271111126,곰곰,11,달걀,곰곰 무항생제 신선한 왕란,0.0,6630,1500,442,45498.0,4.76,0.84,0.16,0.96,0.9,0.87,0.06,0.04,신선함,신선함,가성비,가격,배송 빠름,배송
6639020264,곰곰,12,달걀,곰곰 신선한 동물복지 유정란 30구,0.0,12690,3000,423,20216.0,4.7,0.87,0.13,0.92,0.77,0.76,0.08,0.09,신선함,맛,가성비,가성비,배송,배송
7704535833,곰곰,13,달걀,곰곰 신선한 특란,0.0,3990,1000,399,6139.0,4.82,0.72,0.28,0.96,0.76,0.8,0.23,0.03,신선함,신선도,가성비,맛,배송 빠름,배송
8605242494,곰곰,14,달걀,곰곰 임금님표 이천 무항생제 1+등급 특란,0.0,4390,1000,439,2987.0,4.79,0.79,0.2,0.94,0.79,0.78,0.1,0.03,신선함,신선도,가성비,맛,배송 빠름,배송
8067670381,곰곰,15,달걀,곰곰 1+등급 무항생제 신선한 대란,0.0,8290,2497,332,1008.0,4.77,0.83,0.17,0.9,0.75,0.63,0.08,0.23,신선함,계란,가성비,가격,배송,배송
8615142551,곰곰,16,달걀,곰곰 무항생제 자연방사 유정란,0.0,9990,1500,666,2794.0,4.75,0.88,0.12,0.95,0.8,0.73,0.05,0.02,신선함,신선도,가성비,가성비,배송,배송
9128624486,곰곰,17,달걀,곰곰 동물복지 무항생제 유정란,0.0,11950,3003,398,747.0,4.59,0.81,0.19,0.97,0.75,0.53,0.12,0.28,신선함,품질,맛있음,맛 보통,배송,배송
7008857104,곰곰,18,달걀,"곰곰 무항생제 신선한 초란, 30구, 1개",0.0,8590,3003,286,12648.0,4.7,0.53,0.47,0.95,0.61,0.61,0.36,0.03,신선함,신선도,가성비,맛,배송,배송
8219858426,곰곰,19,달걀,곰곰 신선한 1+등급 무항생제 인증 초란,0.0,11790,3000,393,2185.0,4.68,0.68,0.31,0.95,0.72,0.42,0.19,0.1,신선함,신선도,맛있음,가격,배송,배송
7337512126,곰곰,22,달걀,곰곰 동물복지 유정란,0.0,7980,1500,532,1438.0,4.68,0.67,0.33,0.96,0.7,0.66,0.21,0.04,신선함,신선도,가성비,가성비,배송,배송
6237133557,곰곰,23,달걀,곰곰 동물복지 백색유정란 중란 1.32kg 30구,0.0,8490,3000,283,2787.0,4.69,0.64,0.36,0.94,0.65,0.61,0.24,0.06,신선함,신선도,가성비,가성비,배송,배송
6498334342,곰곰,24,달걀,곰곰 동물복지 백색 유정란,0.0,5450,1000,545,3007.0,4.72,0.63,0.37,0.96,0.64,0.66,0.29,0.02,신선함,신선도,가성비,가성비,배송,배송
6109493632,곰곰,26,달걀,곰곰 무항생제 목초란 15구,0.0,6450,1500,430,1920.0,4.76,0.75,0.25,0.92,0.65,0.63,0.16,0.05,신선함,신선도,가성비,유통기한,배송 빠름,배송
6109493628,곰곰,27,달걀,곰곰 무항생제 1등급 신선한 대란,0.0,6590,1501,439,4691.0,4.77,0.73,0.27,0.94,0.67,0.69,0.18,0.01,신선함,신선도,가성비,맛,배송 빠름,배송
9055565990,곰곰,29,달걀,"곰곰 유기농 자연방사 무항생제 대란, 1개, 15구",0.0,11680,1499,779,97.0,4.72,0.81,0.19,0.91,0.74,0.51,0.09,0.12,신선함,배송,맛있음,가성비,배송,배송
8956875868,곰곰,30,달걀,곰곰 동물복지 유정란,0.0,4590,1000,459,337.0,4.69,0.62,0.38,1.0,0.5,0.56,0.38,0.06,신선함,신선도,가성비,키워드 없음,신선함,배송
1271023636,곰곰,31,달걀,곰곰 무항생제 1등급 신선한 특란 15구,0.0,6690,1500,446,7371.0,4.72,0.49,0.51,0.96,0.54,0.67,0.45,0.0,신선함,신선도,가성비,가격,배송,배송
6295645003,곰곰,32,달걀,곰곰 동물복지 백색 유정란 대란,0.0,12400,3002,413,4255.0,4.69,0.05,0.95,0.97,0.37,0.57,0.99,0.0,고소함,신선도,가성비,가격,배송,배송
7702155867,곰곰,33,달걀,곰곰 무항생제 1등급 대란,0.0,9310,3003,310,585.0,4.73,0.9,0.1,1.0,0.78,0.72,0.06,0.06,신선함,신선도,가성비,가성비,배송,배송
5602738844,곰곰,34,달걀,곰곰 동물복지 백색유정란 15구,0.0,7210,1499,481,3059.0,4.64,0.08,0.92,0.97,0.28,0.51,0.87,0.01,신선함,신선도,가격,가격,배송,배송
1194639177,곰곰,44,달걀,"곰곰 촉촉 반숙란 (냉장), 15구, 1개",31.0,7490,1501,499,159520.0,4.7,0.47,0.53,0.97,0.6,0.71,0.53,0.11,맛,품질불량,가성비,가성비,배송,배송
1354181605,곰곰,49,달걀,"곰곰 맥반석 구운란, 15구, 1개",0.0,7370,1501,491,148212.0,4.68,0.05,0.95,0.97,0.36,0.6,0.96,0.06,맛 고소함,품질불량,가성비 좋음,가격,배송,배송
